Termination Id,Termination Reason,Business unit,Tenure Range,Age,Gender,Organization level,day,month,Year,Country,Age Range,Date,Quarter,QuarterYear
49,Dishonesty,Supply Chain,2,36,Female,Operational,18,1,2018,Malaysia,31 - 40,18-01-2018,Q1,2018-Q1
126,Inappropriate Behaviour,Marketing,8,40,Female,Mid - Level,2,6,2019,Australia,31 - 40,06-02-2019,Q1,2019-Q1
175,Attendance,Corporate,4,31,Male,Mid - Level,20,7,2020,Malaysia,31 - 40,20-07-2020,Q3,2020-Q3
49,Dishonesty,Supply Chain,2,36,Female,Operational,18,1,2018,India,31 - 40,18-01-2018,Q1,2018-Q1
126,Inappropriate Behaviour,Marketing,8,40,Female,Mid - Level,2,6,2019,United States,31 - 40,06-02-2019,Q1,2019-Q1
175,Attendance,Corporate,4,31,Male,Mid - Level,20,7,2020,India,31 - 40,20-07-2020,Q3,2020-Q3
49,Dishonesty,Supply Chain,2,36,Female,Operational,18,1,2018,Germany,31 - 40,18-01-2018,Q1,2018-Q1
126,Inappropriate Behaviour,Marketing,8,40,Female,Mid - Level,2,6,2019,Canada,31 - 40,06-02-2019,Q1,2019-Q1
175,Attendance,Corporate,4,31,Male,Mid - Level,20,7,2020,Germany,31 - 40,20-07-2020,Q3,2020-Q3
49,Dishonesty,Supply Chain,2,36,Female,Operational,18,1,2018,Malaysia,31 - 40,18-01-2018,Q1,2018-Q1
126,Inappropriate Behaviour,Marketing,8,40,Female,Mid - Level,2,6,2019,Australia,31 - 40,06-02-2019,Q1,2019-Q1
175,Attendance,Corporate,4,31,Male,Mid - Level,20,7,2020,Malaysia,31 - 40,20-07-2020,Q3,2020-Q3
49,Dishonesty,Supply Chain,2,36,Female,Operational,18,1,2018,India,31 - 40,18-01-2018,Q1,2018-Q1
126,Inappropriate Behaviour,Marketing,8,40,Female,Mid - Level,2,6,2019,United States,31 - 40,06-02-2019,Q1,2019-Q1
175,Attendance,Corporate,4,31,Male,Mid - Level,20,7,2020,India,31 - 40,20-07-2020,Q3,2020-Q3
31,Position Elimation,Retail,1,31,Male,Mid - Level,25,7,2020,India,31 - 40,25-07-2020,Q3,2020-Q3
32,Position Elimation,Retail,5,31,Male,High - Level,1,8,2021,Australia,31 - 40,08-01-2021,Q1,2021-Q1
68,Dishonesty,Retail,5,31,Male,High - Level,6,8,2021,Australia,31 - 40,08-06-2021,Q2,2021-Q2
71,Dishonesty,Retail,6,40,Male,High - Level,9,11,2020,Germany,31 - 40,11-09-2020,Q3,2020-Q3
80,Retirement,Retail,9,31,Female,Operational,18,8,2021,Australia,31 - 40,18-08-2021,Q3,2021-Q3
89,Punctuality,Retail,5,40,Female,Operational,27,5,2018,Germany,31 - 40,27-05-2018,Q2,2018-Q2
120,Refusing to follow Instruction,Retail,5,32,Female,Operational,27,12,2018,United States,31 - 40,27-12-2018,Q4,2018-Q4
125,Inappropriate Behaviour,Retail,7,31,Female,Operational,1,5,2018,Germany,31 - 40,05-01-2018,Q1,2018-Q1
154,Misconduct,Retail,4,36,Male,High - Level,25,10,2019,Canada,31 - 40,25-10-2019,Q4,2019-Q4
155,Misconduct,Retail,8,40,Female,Operational,25,11,2020,Germany,31 - 40,25-11-2020,Q4,2020-Q4
31,Position Elimation,Retail,1,31,Male,Mid - Level,25,7,2020,Germany,31 - 40,25-07-2020,Q3,2020-Q3
32,Position Elimation,Retail,5,31,Male,High - Level,1,8,2021,United States,31 - 40,08-01-2021,Q1,2021-Q1
68,Dishonesty,Retail,5,31,Male,High - Level,6,8,2021,United States,31 - 40,08-06-2021,Q2,2021-Q2
71,Dishonesty,Retail,6,40,Male,High - Level,9,11,2020,Malaysia,31 - 40,11-09-2020,Q3,2020-Q3
80,Retirement,Retail,9,31,Female,Operational,18,8,2021,United States,31 - 40,18-08-2021,Q3,2021-Q3
89,Punctuality,Retail,5,40,Female,Operational,27,5,2018,Malaysia,31 - 40,27-05-2018,Q2,2018-Q2
120,Refusing to follow Instruction,Retail,5,32,Female,Operational,27,12,2018,Canada,31 - 40,27-12-2018,Q4,2018-Q4
125,Inappropriate Behaviour,Retail,7,31,Female,Operational,1,5,2018,Malaysia,31 - 40,05-01-2018,Q1,2018-Q1
154,Misconduct,Retail,4,36,Male,High - Level,25,10,2019,Australia,31 - 40,25-10-2019,Q4,2019-Q4
155,Misconduct,Retail,8,40,Female,Operational,25,11,2020,Malaysia,31 - 40,25-11-2020,Q4,2020-Q4
31,Position Elimation,Retail,1,31,Male,Mid - Level,25,7,2020,Malaysia,31 - 40,25-07-2020,Q3,2020-Q3
32,Position Elimation,Retail,5,31,Male,High - Level,1,8,2021,Canada,31 - 40,08-01-2021,Q1,2021-Q1
68,Dishonesty,Retail,5,31,Male,High - Level,6,8,2021,Canada,31 - 40,08-06-2021,Q2,2021-Q2
71,Dishonesty,Retail,6,40,Male,High - Level,9,11,2020,India,31 - 40,11-09-2020,Q3,2020-Q3
80,Retirement,Retail,9,31,Female,Operational,18,8,2021,Canada,31 - 40,18-08-2021,Q3,2021-Q3
89,Punctuality,Retail,5,40,Female,Operational,27,5,2018,India,31 - 40,27-05-2018,Q2,2018-Q2
120,Refusing to follow Instruction,Retail,5,32,Female,Operational,27,12,2018,Australia,31 - 40,27-12-2018,Q4,2018-Q4
125,Inappropriate Behaviour,Retail,7,31,Female,Operational,1,5,2018,India,31 - 40,05-01-2018,Q1,2018-Q1
154,Misconduct,Retail,4,36,Male,High - Level,25,10,2019,United States,31 - 40,25-10-2019,Q4,2019-Q4
155,Misconduct,Retail,8,40,Female,Operational,25,11,2020,India,31 - 40,25-11-2020,Q4,2020-Q4
31,Position Elimation,Retail,1,31,Male,Mid - Level,25,7,2020,India,31 - 40,25-07-2020,Q3,2020-Q3
32,Position Elimation,Retail,5,31,Male,High - Level,1,8,2021,India,31 - 40,08-01-2021,Q1,2021-Q1
68,Dishonesty,Retail,5,31,Male,High - Level,6,8,2021,Canada,31 - 40,08-06-2021,Q2,2021-Q2
71,Dishonesty,Retail,6,40,Male,High - Level,9,11,2020,India,31 - 40,11-09-2020,Q3,2020-Q3
80,Retirement,Retail,9,31,Female,Operational,18,8,2021,Canada,31 - 40,18-08-2021,Q3,2021-Q3
89,Punctuality,Retail,5,40,Female,Operational,27,5,2018,India,31 - 40,27-05-2018,Q2,2018-Q2
120,Refusing to follow Instruction,Retail,5,32,Female,Operational,27,12,2018,Malaysia,31 - 40,27-12-2018,Q4,2018-Q4
125,Inappropriate Behaviour,Retail,7,31,Female,Operational,1,5,2018,Australia,31 - 40,05-01-2018,Q1,2018-Q1
154,Misconduct,Retail,4,36,Male,High - Level,25,10,2019,Canada,31 - 40,25-10-2019,Q4,2019-Q4
155,Misconduct,Retail,8,40,Female,Operational,25,11,2020,Germany,31 - 40,25-11-2020,Q4,2020-Q4
31,Position Elimation,Retail,1,31,Male,Mid - Level,25,7,2020,Germany,31 - 40,25-07-2020,Q3,2020-Q3
32,Position Elimation,Retail,5,31,Male,High - Level,1,8,2021,United States,31 - 40,08-01-2021,Q1,2021-Q1
68,Dishonesty,Retail,5,31,Male,High - Level,6,8,2021,United States,31 - 40,08-06-2021,Q2,2021-Q2
71,Dishonesty,Retail,6,40,Male,High - Level,9,11,2020,Malaysia,31 - 40,11-09-2020,Q3,2020-Q3
80,Retirement,Retail,9,31,Female,Operational,18,8,2021,United States,31 - 40,18-08-2021,Q3,2021-Q3
89,Punctuality,Retail,5,40,Female,Operational,27,5,2018,Malaysia,31 - 40,27-05-2018,Q2,2018-Q2
120,Refusing to follow Instruction,Retail,5,32,Female,Operational,27,12,2018,Canada,31 - 40,27-12-2018,Q4,2018-Q4
125,Inappropriate Behaviour,Retail,7,31,Female,Operational,1,5,2018,Malaysia,31 - 40,05-01-2018,Q1,2018-Q1
154,Misconduct,Retail,4,36,Male,High - Level,25,10,2019,Australia,31 - 40,25-10-2019,Q4,2019-Q4
155,Misconduct,Retail,8,40,Female,Operational,25,11,2020,Malaysia,31 - 40,25-11-2020,Q4,2020-Q4
31,Position Elimation,Retail,1,31,Male,Mid - Level,25,7,2020,Malaysia,31 - 40,25-07-2020,Q3,2020-Q3
32,Position Elimation,Retail,5,31,Male,High - Level,1,8,2021,Canada,31 - 40,08-01-2021,Q1,2021-Q1
68,Dishonesty,Retail,5,31,Male,High - Level,6,8,2021,Canada,31 - 40,08-06-2021,Q2,2021-Q2
71,Dishonesty,Retail,6,40,Male,High - Level,9,11,2020,India,31 - 40,11-09-2020,Q3,2020-Q3
80,Retirement,Retail,9,31,Female,Operational,18,8,2021,Canada,31 - 40,18-08-2021,Q3,2021-Q3
89,Punctuality,Retail,5,40,Female,Operational,27,5,2018,India,31 - 40,27-05-2018,Q2,2018-Q2
120,Refusing to follow Instruction,Retail,5,32,Female,Operational,27,12,2018,Australia,31 - 40,27-12-2018,Q4,2018-Q4
125,Inappropriate Behaviour,Retail,7,31,Female,Operational,1,5,2018,India,31 - 40,05-01-2018,Q1,2018-Q1
154,Misconduct,Retail,4,36,Male,High - Level,25,10,2019,United States,31 - 40,25-10-2019,Q4,2019-Q4
155,Misconduct,Retail,8,40,Female,Operational,25,11,2020,India,31 - 40,25-11-2020,Q4,2020-Q4
31,Position Elimation,Retail,1,31,Male,Mid - Level,25,7,2020,India,31 - 40,25-07-2020,Q3,2020-Q3
32,Position Elimation,Retail,5,31,Male,High - Level,1,8,2021,Australia,31 - 40,08-01-2021,Q1,2021-Q1
68,Dishonesty,Retail,5,31,Male,High - Level,6,8,2021,Australia,31 - 40,08-06-2021,Q2,2021-Q2
71,Dishonesty,Retail,6,40,Male,High - Level,9,11,2020,Germany,31 - 40,11-09-2020,Q3,2020-Q3
80,Retirement,Retail,9,31,Female,Operational,18,8,2021,Australia,31 - 40,18-08-2021,Q3,2021-Q3
89,Punctuality,Retail,5,40,Female,Operational,27,5,2018,Germany,31 - 40,27-05-2018,Q2,2018-Q2
120,Refusing to follow Instruction,Retail,5,32,Female,Operational,27,12,2018,United States,31 - 40,27-12-2018,Q4,2018-Q4
125,Inappropriate Behaviour,Retail,7,31,Female,Operational,1,5,2018,Germany,31 - 40,05-01-2018,Q1,2018-Q1
154,Misconduct,Retail,4,36,Male,High - Level,25,10,2019,Canada,31 - 40,25-10-2019,Q4,2019-Q4
155,Misconduct,Retail,8,40,Female,Operational,25,11,2020,Germany,31 - 40,25-11-2020,Q4,2020-Q4
31,Position Elimation,Retail,1,31,Male,Mid - Level,25,7,2020,Germany,31 - 40,25-07-2020,Q3,2020-Q3
32,Position Elimation,Retail,5,31,Male,High - Level,1,8,2021,United States,31 - 40,08-01-2021,Q1,2021-Q1
68,Dishonesty,Retail,5,31,Male,High - Level,6,8,2021,United States,31 - 40,08-06-2021,Q2,2021-Q2
71,Dishonesty,Retail,6,40,Male,High - Level,9,11,2020,Malaysia,31 - 40,11-09-2020,Q3,2020-Q3
80,Retirement,Retail,9,31,Female,Operational,18,8,2021,United States,31 - 40,18-08-2021,Q3,2021-Q3
89,Punctuality,Retail,5,40,Female,Operational,27,5,2018,Malaysia,31 - 40,27-05-2018,Q2,2018-Q2
120,Refusing to follow Instruction,Retail,5,32,Female,Operational,27,12,2018,Canada,31 - 40,27-12-2018,Q4,2018-Q4
125,Inappropriate Behaviour,Retail,7,31,Female,Operational,1,5,2018,Malaysia,31 - 40,05-01-2018,Q1,2018-Q1
154,Misconduct,Retail,4,36,Male,High - Level,25,10,2019,Australia,31 - 40,25-10-2019,Q4,2019-Q4
155,Misconduct,Retail,8,40,Female,Operational,25,11,2020,Malaysia,31 - 40,25-11-2020,Q4,2020-Q4
31,Position Elimation,Retail,1,31,Male,Mid - Level,25,7,2020,Malaysia,31 - 40,25-07-2020,Q3,2020-Q3
32,Position Elimation,Retail,5,31,Male,High - Level,1,8,2021,Canada,31 - 40,08-01-2021,Q1,2021-Q1
68,Dishonesty,Retail,5,31,Male,High - Level,6,8,2021,Canada,31 - 40,08-06-2021,Q2,2021-Q2
71,Dishonesty,Retail,6,40,Male,High - Level,9,11,2020,India,31 - 40,11-09-2020,Q3,2020-Q3
80,Retirement,Retail,9,31,Female,Operational,18,8,2021,Canada,31 - 40,18-08-2021,Q3,2021-Q3
89,Punctuality,Retail,5,40,Female,Operational,27,5,2018,India,31 - 40,27-05-2018,Q2,2018-Q2
120,Refusing to follow Instruction,Retail,5,32,Female,Operational,27,12,2018,Australia,31 - 40,27-12-2018,Q4,2018-Q4
125,Inappropriate Behaviour,Retail,7,31,Female,Operational,1,5,2018,India,31 - 40,05-01-2018,Q1,2018-Q1
154,Misconduct,Retail,4,36,Male,High - Level,25,10,2019,United States,31 - 40,25-10-2019,Q4,2019-Q4
155,Misconduct,Retail,8,40,Female,Operational,25,11,2020,India,31 - 40,25-11-2020,Q4,2020-Q4
31,Position Elimation,Retail,1,31,Male,Mid - Level,25,7,2020,India,31 - 40,25-07-2020,Q3,2020-Q3
32,Position Elimation,Retail,5,31,Male,High - Level,1,8,2021,Australia,31 - 40,08-01-2021,Q1,2021-Q1
68,Dishonesty,Retail,5,31,Male,High - Level,6,8,2021,Australia,31 - 40,08-06-2021,Q2,2021-Q2
71,Dishonesty,Retail,6,40,Male,High - Level,9,11,2020,Germany,31 - 40,11-09-2020,Q3,2020-Q3
80,Retirement,Retail,9,31,Female,Operational,18,8,2021,Australia,31 - 40,18-08-2021,Q3,2021-Q3
89,Punctuality,Retail,5,40,Female,Operational,27,5,2018,India,31 - 40,27-05-2018,Q2,2018-Q2
120,Refusing to follow Instruction,Retail,5,32,Female,Operational,27,12,2018,United States,31 - 40,27-12-2018,Q4,2018-Q4
125,Inappropriate Behaviour,Retail,7,31,Female,Operational,1,5,2018,Germany,31 - 40,05-01-2018,Q1,2018-Q1
154,Misconduct,Retail,4,36,Male,High - Level,25,10,2019,Canada,31 - 40,25-10-2019,Q4,2019-Q4
155,Misconduct,Retail,8,40,Female,Operational,25,11,2020,Germany,31 - 40,25-11-2020,Q4,2020-Q4
5,Attendance,Marketing,5,45,Female,Operational,5,5,2018,Germany,41 - 50,05-05-2018,Q2,2018-Q2
44,Other Employment,Retail,3,43,Female,Operational,13,8,2021,Australia,41 - 50,13-08-2021,Q3,2021-Q3
84,Position Elimation,Production,8,49,Female,High - Level,22,12,2018,United States,41 - 50,22-12-2018,Q4,2018-Q4
127,Inappropriate Behaviour,R&D,8,41,Male,Mid - Level,3,7,2020,India,41 - 50,07-03-2020,Q1,2020-Q1
128,Inappropriate Behaviour,R&D,9,50,Male,Mid - Level,4,8,2021,Australia,41 - 50,08-04-2021,Q2,2021-Q2
129,Attendance,R&D,6,50,Female,Mid - Level,5,9,2018,Malaysia,41 - 50,09-05-2018,Q2,2018-Q2
156,Dangerous Behaviour,R&D,6,45,Female,High - Level,1,12,2019,United States,41 - 50,12-01-2019,Q1,2019-Q1
157,Dangerous Behaviour,R&D,8,50,Female,High - Level,2,1,2018,India,41 - 50,01-02-2018,Q1,2018-Q1
5,Attendance,Marketing,5,45,Female,Operational,5,5,2018,Malaysia,41 - 50,05-05-2018,Q2,2018-Q2
44,Other Employment,Retail,3,43,Female,Operational,13,8,2021,United States,41 - 50,13-08-2021,Q3,2021-Q3
84,Position Elimation,Production,8,49,Female,High - Level,22,12,2018,Canada,41 - 50,22-12-2018,Q4,2018-Q4
127,Inappropriate Behaviour,R&D,8,41,Male,Mid - Level,3,7,2020,Germany,41 - 50,07-03-2020,Q1,2020-Q1
128,Inappropriate Behaviour,R&D,9,50,Male,Mid - Level,4,8,2021,United States,41 - 50,08-04-2021,Q2,2021-Q2
129,Attendance,R&D,6,50,Female,Mid - Level,5,9,2018,India,41 - 50,09-05-2018,Q2,2018-Q2
156,Dangerous Behaviour,R&D,6,45,Female,High - Level,1,12,2019,Canada,41 - 50,12-01-2019,Q1,2019-Q1
157,Dangerous Behaviour,R&D,8,50,Female,High - Level,2,1,2018,Germany,41 - 50,01-02-2018,Q1,2018-Q1
5,Attendance,Marketing,5,45,Female,Operational,5,5,2018,India,41 - 50,05-05-2018,Q2,2018-Q2
44,Other Employment,Retail,3,43,Female,Operational,13,8,2021,Canada,41 - 50,13-08-2021,Q3,2021-Q3
84,Position Elimation,Production,8,49,Female,High - Level,22,12,2018,Australia,41 - 50,22-12-2018,Q4,2018-Q4
127,Inappropriate Behaviour,R&D,8,41,Male,Mid - Level,3,7,2020,Malaysia,41 - 50,07-03-2020,Q1,2020-Q1
128,Inappropriate Behaviour,R&D,9,50,Male,Mid - Level,4,8,2021,Canada,41 - 50,08-04-2021,Q2,2021-Q2
129,Attendance,R&D,6,50,Female,Mid - Level,5,9,2018,Germany,41 - 50,09-05-2018,Q2,2018-Q2
156,Dangerous Behaviour,R&D,6,45,Female,High - Level,1,12,2019,Australia,41 - 50,12-01-2019,Q1,2019-Q1
157,Dangerous Behaviour,R&D,8,50,Female,High - Level,2,1,2018,Malaysia,41 - 50,01-02-2018,Q1,2018-Q1
5,Attendance,Marketing,5,45,Female,Operational,5,5,2018,Germany,41 - 50,05-05-2018,Q2,2018-Q2
44,Other Employment,Retail,3,43,Female,Operational,13,8,2021,India,41 - 50,13-08-2021,Q3,2021-Q3
84,Position Elimation,Production,8,49,Female,High - Level,22,12,2018,Australia,41 - 50,22-12-2018,Q4,2018-Q4
127,Inappropriate Behaviour,R&D,8,41,Male,Mid - Level,3,7,2020,Canada,41 - 50,07-03-2020,Q1,2020-Q1
128,Inappropriate Behaviour,R&D,9,50,Male,Mid - Level,4,8,2021,Germany,41 - 50,08-04-2021,Q2,2021-Q2
129,Attendance,R&D,6,50,Female,Mid - Level,5,9,2018,United States,41 - 50,09-05-2018,Q2,2018-Q2
156,Dangerous Behaviour,R&D,6,45,Female,High - Level,1,12,2019,United States,41 - 50,12-01-2019,Q1,2019-Q1
157,Dangerous Behaviour,R&D,8,50,Female,High - Level,2,1,2018,India,41 - 50,01-02-2018,Q1,2018-Q1
5,Attendance,Marketing,5,45,Female,Operational,5,5,2018,Malaysia,41 - 50,05-05-2018,Q2,2018-Q2
44,Other Employment,Retail,3,43,Female,Operational,13,8,2021,United States,41 - 50,13-08-2021,Q3,2021-Q3
84,Position Elimation,Production,8,49,Female,High - Level,22,12,2018,Canada,41 - 50,22-12-2018,Q4,2018-Q4
127,Inappropriate Behaviour,R&D,8,41,Male,Mid - Level,3,7,2020,Germany,41 - 50,07-03-2020,Q1,2020-Q1
128,Inappropriate Behaviour,R&D,9,50,Male,Mid - Level,4,8,2021,United States,41 - 50,08-04-2021,Q2,2021-Q2
129,Attendance,R&D,6,50,Female,Mid - Level,5,9,2018,India,41 - 50,09-05-2018,Q2,2018-Q2
156,Dangerous Behaviour,R&D,6,45,Female,High - Level,1,12,2019,Canada,41 - 50,12-01-2019,Q1,2019-Q1
157,Dangerous Behaviour,R&D,8,50,Female,High - Level,2,1,2018,Germany,41 - 50,01-02-2018,Q1,2018-Q1
5,Attendance,Marketing,5,45,Female,Operational,5,5,2018,India,41 - 50,05-05-2018,Q2,2018-Q2
44,Other Employment,Retail,3,43,Female,Operational,13,8,2021,Canada,41 - 50,13-08-2021,Q3,2021-Q3
84,Position Elimation,Production,8,49,Female,High - Level,22,12,2018,Australia,41 - 50,22-12-2018,Q4,2018-Q4
127,Inappropriate Behaviour,R&D,8,41,Male,Mid - Level,3,7,2020,Malaysia,41 - 50,07-03-2020,Q1,2020-Q1
128,Inappropriate Behaviour,R&D,9,50,Male,Mid - Level,4,8,2021,Canada,41 - 50,08-04-2021,Q2,2021-Q2
129,Attendance,R&D,6,50,Female,Mid - Level,5,9,2018,Germany,41 - 50,09-05-2018,Q2,2018-Q2
156,Dangerous Behaviour,R&D,6,45,Female,High - Level,1,12,2019,Australia,41 - 50,12-01-2019,Q1,2019-Q1
157,Dangerous Behaviour,R&D,8,50,Female,High - Level,2,1,2018,Malaysia,41 - 50,01-02-2018,Q1,2018-Q1
5,Attendance,Marketing,5,45,Female,Operational,5,5,2018,Germany,41 - 50,05-05-2018,Q2,2018-Q2
44,Other Employment,Retail,3,43,Female,Operational,13,8,2021,Australia,41 - 50,13-08-2021,Q3,2021-Q3
84,Position Elimation,Production,8,49,Female,High - Level,22,12,2018,United States,41 - 50,22-12-2018,Q4,2018-Q4
127,Inappropriate Behaviour,R&D,8,41,Male,Mid - Level,3,7,2020,India,41 - 50,07-03-2020,Q1,2020-Q1
128,Inappropriate Behaviour,R&D,9,50,Male,Mid - Level,4,8,2021,Australia,41 - 50,08-04-2021,Q2,2021-Q2
129,Attendance,R&D,6,50,Female,Mid - Level,5,9,2018,Malaysia,41 - 50,09-05-2018,Q2,2018-Q2
156,Dangerous Behaviour,R&D,6,45,Female,High - Level,1,12,2019,United States,41 - 50,12-01-2019,Q1,2019-Q1
157,Dangerous Behaviour,R&D,8,50,Female,High - Level,2,1,2018,India,41 - 50,01-02-2018,Q1,2018-Q1
5,Attendance,Marketing,5,45,Female,Operational,5,5,2018,Malaysia,41 - 50,05-05-2018,Q2,2018-Q2
44,Other Employment,Retail,3,43,Female,Operational,13,8,2021,United States,41 - 50,13-08-2021,Q3,2021-Q3
84,Position Elimation,Production,8,49,Female,High - Level,22,12,2018,Canada,41 - 50,22-12-2018,Q4,2018-Q4
127,Inappropriate Behaviour,R&D,8,41,Male,Mid - Level,3,7,2020,Germany,41 - 50,07-03-2020,Q1,2020-Q1
128,Inappropriate Behaviour,R&D,9,50,Male,Mid - Level,4,8,2021,United States,41 - 50,08-04-2021,Q2,2021-Q2
129,Attendance,R&D,6,50,Female,Mid - Level,5,9,2018,India,41 - 50,09-05-2018,Q2,2018-Q2
156,Dangerous Behaviour,R&D,6,45,Female,High - Level,1,12,2019,Canada,41 - 50,12-01-2019,Q1,2019-Q1
157,Dangerous Behaviour,R&D,8,50,Female,High - Level,2,1,2018,Germany,41 - 50,01-02-2018,Q1,2018-Q1
5,Attendance,Marketing,5,45,Female,Operational,5,5,2018,India,41 - 50,05-05-2018,Q2,2018-Q2
44,Other Employment,Retail,3,43,Female,Operational,13,8,2021,Canada,41 - 50,13-08-2021,Q3,2021-Q3
84,Position Elimation,Production,8,49,Female,High - Level,22,12,2018,Australia,41 - 50,22-12-2018,Q4,2018-Q4
127,Inappropriate Behaviour,R&D,8,41,Male,Mid - Level,3,7,2020,Malaysia,41 - 50,07-03-2020,Q1,2020-Q1
128,Inappropriate Behaviour,R&D,9,50,Male,Mid - Level,4,8,2021,Canada,41 - 50,08-04-2021,Q2,2021-Q2
129,Attendance,R&D,6,50,Female,Mid - Level,5,9,2018,Germany,41 - 50,09-05-2018,Q2,2018-Q2
156,Dangerous Behaviour,R&D,6,45,Female,High - Level,1,12,2019,Australia,41 - 50,12-01-2019,Q1,2019-Q1
157,Dangerous Behaviour,R&D,8,50,Female,High - Level,2,1,2018,Malaysia,41 - 50,01-02-2018,Q1,2018-Q1
5,Attendance,Marketing,5,45,Female,Operational,5,5,2018,Germany,41 - 50,05-05-2018,Q2,2018-Q2
44,Other Employment,Retail,3,43,Female,Operational,13,8,2021,Australia,41 - 50,13-08-2021,Q3,2021-Q3
84,Position Elimation,Production,8,49,Female,High - Level,22,12,2018,United States,41 - 50,22-12-2018,Q4,2018-Q4
127,Inappropriate Behaviour,R&D,8,41,Male,Mid - Level,3,7,2020,India,41 - 50,07-03-2020,Q1,2020-Q1
128,Inappropriate Behaviour,R&D,9,50,Male,Mid - Level,4,8,2021,Australia,41 - 50,08-04-2021,Q2,2021-Q2
129,Attendance,R&D,6,50,Female,Mid - Level,5,9,2018,Malaysia,41 - 50,09-05-2018,Q2,2018-Q2
156,Dangerous Behaviour,R&D,6,45,Female,High - Level,1,12,2019,United States,41 - 50,12-01-2019,Q1,2019-Q1
157,Dangerous Behaviour,R&D,8,50,Female,High - Level,2,1,2018,India,41 - 50,01-02-2018,Q1,2018-Q1
12,Other Employment - Different Industry,Corporate,8,50,Female,Mid - Level,12,12,2019,United States,41 - 50,12-12-2019,Q4,2019-Q4
27,Other Employment,Corporate,6,45,Female,Operational,27,3,2020,Malaysia,41 - 50,27-03-2020,Q1,2020-Q1
33,Other Employment,Corporate,7,48,Female,Operational,2,9,2018,Malaysia,41 - 50,09-02-2018,Q1,2018-Q1
63,Position Elimation,Corporate,7,45,Male,Operational,1,3,2020,Malaysia,41 - 50,03-01-2020,Q1,2020-Q1
64,Position Elimation,Corporate,7,41,Female,Mid - Level,2,4,2021,Canada,41 - 50,04-02-2021,Q1,2021-Q1
65,Position Elimation,Corporate,9,47,Female,Mid - Level,3,5,2018,Germany,41 - 50,05-03-2018,Q1,2018-Q1
91,Punctuality,Corporate,6,48,Female,Operational,25,7,2020,India,41 - 50,25-07-2020,Q3,2020-Q3
12,Other Employment - Different Industry,Corporate,8,50,Female,Mid - Level,12,12,2019,Canada,41 - 50,12-12-2019,Q4,2019-Q4
27,Other Employment,Corporate,6,45,Female,Operational,27,3,2020,India,41 - 50,27-03-2020,Q1,2020-Q1
33,Other Employment,Corporate,7,48,Female,Operational,2,9,2018,India,41 - 50,09-02-2018,Q1,2018-Q1
63,Position Elimation,Corporate,7,45,Male,Operational,1,3,2020,India,41 - 50,03-01-2020,Q1,2020-Q1
64,Position Elimation,Corporate,7,41,Female,Mid - Level,2,4,2021,Australia,41 - 50,04-02-2021,Q1,2021-Q1
65,Position Elimation,Corporate,9,47,Female,Mid - Level,3,5,2018,Malaysia,41 - 50,05-03-2018,Q1,2018-Q1
91,Punctuality,Corporate,6,48,Female,Operational,25,7,2020,Germany,41 - 50,25-07-2020,Q3,2020-Q3
12,Other Employment - Different Industry,Corporate,8,50,Female,Mid - Level,12,12,2019,Australia,41 - 50,12-12-2019,Q4,2019-Q4
27,Other Employment,Corporate,6,45,Female,Operational,27,3,2020,Germany,41 - 50,27-03-2020,Q1,2020-Q1
33,Other Employment,Corporate,7,48,Female,Operational,2,9,2018,Germany,41 - 50,09-02-2018,Q1,2018-Q1
63,Position Elimation,Corporate,7,45,Male,Operational,1,3,2020,Germany,41 - 50,03-01-2020,Q1,2020-Q1
64,Position Elimation,Corporate,7,41,Female,Mid - Level,2,4,2021,United States,41 - 50,04-02-2021,Q1,2021-Q1
65,Position Elimation,Corporate,9,47,Female,Mid - Level,3,5,2018,India,41 - 50,05-03-2018,Q1,2018-Q1
91,Punctuality,Corporate,6,48,Female,Operational,25,7,2020,Malaysia,41 - 50,25-07-2020,Q3,2020-Q3
